draw;V;Ind;Past	drew	no
smash;V;Inf	smash	no
reduce;V;Ger	reducing	no
care;V;Inf	care	no
fix;V;Inf	fix	no
specialize;V;Ger	specializing	no
appreciate;V;Past;Part	appreciated	no
meet;V;Inf	meet	no
see;V;Ger	seeing	no
remain;V;Inf	remain	no
help;V;Inf	help	no
connect;V;Inf	connect	no
fall;V;Ind;Past	fell	no
know;V;Ger	knowing	no
wish;V;Ind;Past	wished	no
treat;V;Ind;Past	treated	no
get;V;Ind;Past	got	no
suffer;V;Ind;Past	suffered	no
feel;V;Ind;Past	felt	no
compel;V;Past;Part	compelled	no
load;V;Past;Part	loaded	no
signal;V;Ind;Past	signaled	no
open;V;Ind;Past	opened	no
mark;V;Past;Part	marked	no
lie;V;Ind;Past	lay	no
add;V;Ind;Past	added	no
belong;V;Inf	belong	no
trouble;V;Past;Part	troubled	no
spread;V;Ind;Past	spread	no
request;V;Ger	requesting	no
stop;V;Ind;Past	stopped	no
catch;V;Past;Part	caught	no
adorn;V;Fin;3	adorns	no
bat;V;Fin;3	bats	no
throw;V;Fin;3	throws	no
bat;V;Past;Part	batted	no
hit;V;Inf	hit	no
list;V;Past;Part	listed	no
graduate;V;Ind;Past	graduated	no
bat;V;Ger	batting	no
name;V;Past;Part	named	no
transfer;V;Ger	transferring	no
post;V;Ind;Past	posted	no
lead;V;Ind;Past	led	no
score;V;Ind;Past	scored	no
draft;V;Past;Part	drafted	no
advance;V;Ger	advancing	no
cut;V;Past;Part	cut	no
hit;V;Ger	hitting	no
expand;V;Ind;Past	expanded	no
trade;V;Past;Part	traded	no
debut;V;Ind;Past	debuted	no
win;V;Ind;Past	won	no
impress;V;Ind;Past	impressed	no
rob;V;Inf	rob	no
drive;V;Ind;Past	drove	no
start;V;Ger	starting	no
devote;V;Past;Part	devoted	no
stem;V;Ind;Past	stemmed	no
recognise;V;Past;Part	recognised	no
baptize;V;Past;Part	baptized	no
go;V;Past;Part	gone	no
learn;V;Ind;Past	learned	no
claim;V;Inf	claim	no
acquire;V;Past;Part	acquired	no
indulge;V;Ind;Past	indulged	no
appease;V;Inf	appease	no
visit;V;Inf	visit	no
remind;V;Inf	remind	no
dig;V;Past;Part	dug	no
line;V;Past;Part	lined	no
fulfill;V;Past;Part	fulfilled	no
go;V;Inf	go	no
filter;V;Ger	filtering	no
relieve;V;Ind;Past	relieved	no
breathe;V;Ind;Past	breathed	no
convert;V;Past;Part	converted	no
travel;V;Ind;Past	travelled	no
settle;V;Ind;Past	settled	no
accompany;V;Ind;Past	accompanied	no
devote;V;Inf	devote	no
abstain;V;Past;Part	abstained	no
plunge;V;Past;Part	plunged	no
suspect;V;Past;Part	suspected	no
seize;V;Past;Part	seized	no
inhabit;V;Ger	inhabiting	no
learn;V;Inf	learn	no
gospel;V;Inf	gospel	no
subscribe;V;Past;Part	subscribed	no
operate;V;Past;Part	operated	no
display;V;Past;Part	displayed	no
locate;V;Past;Part	located	no
share;V;Ger	sharing	no
pay;V;Ind;Past	paid	no
bartend;V;Ger	bartending	no
blog;V;Ger	blogging	no
dance;V;Ger	dancing	no
upload;V;Fin;3	uploads	no
trick;V;Inf	trick	no
view;V;Past;Part	viewed	no
talk;V;Sing;Ger	talking	no
talk;V;Inf	talk	no
feature;V;Past;Part	featured	no
state;V;Ind;Past	stated	no
want;V;Inf	want	no
touch;V;Ger	touching	no
come;V;Fin;3	comes	no
pull;V;Ind;Past	pulled	no
concern;V;Past;Part	concerned	no
annoy;V;Ger	annoying	no
unveil;V;Ind;Past	unveiled	no
immortalize;V;Past;Part	immortalized	no
professionalize;V;Past;Part	professionalized	no
feature;V;Inf	feature	no
host;V;Fin;3	hosts	no
marry;V;Past;Part	m.	no
divorce;V;Past;Part	div.	no
walk;V;Ind;Past	walked	no
direct;V;Past;Part	directed	no
die;V;Past;Part	d.	no
spend;V;Ger	spending	no
split;V;Past;Part	split	no
attend;V;Ger	attending	no
separate;V;Ind;Past	separated	no
dazzle;V;Ger	dazzling	no
center;V;Past;Part	centered	no
star;V;Ger	starring	no
work;V;Ind;Past	worked	no
accept;V;Inf	accept	no
graduate;V;Ger	graduating	no
minister;V;Ind;Past	ministered	no
force;V;Ind;Past	forced	no
leave;V;Inf	leave	no
found;V;Ger	founding	no
undertake;V;Ind;Past	undertook	no
ordain;V;Past;Part	ordained	no
maintain;V;Inf	maintain	no
translate;V;Ger	translating	no
elaborate;V;Past;Part	elaborated	no
assert;V;Ger	asserting	no
stand;V;Fin;3	stands	no
set;V;Fin;3	sets	no
account;V;Inf	account	no
ensure;V;Ger	ensuring	no
differ;V;Inf	differ	no
typify;V;Fin;3	typifies	no
reproduce;V;Ger	reproducing	no
govern;V;Ger	governing	no
plan;V;Past;Part	planned	no
attend;V;Inf	attend	no
move;V;Inf	move	no
cast;V;Past;Part	cast	no
audition;V;Ind;Past	auditioned	no
film;V;Inf	film	no
title;V;Past;Part	titled	no
land;V;Ind;Past	landed	no
drive;V;Inf	drive	no
hunt;V;Ger	hunting	no
fight;V;Ger	fighting	no
deal;V;Ger	dealing	no
own;V;Fin;3	owns	no
run;V;Ger	running	no
discontinue;V;Past;Part	discontinued	no
head;V;Fin;3	heads	no
miss;V;Ger	missing	no
announce;V;Past;Part	announced	no
expect;V;Ger	expecting	no
reside;V;Fin;3	resides	no
launch;V;Ind;Past	launched	no
write;V;Inf	write	no
support;V;Fin;3	supports	no
struggle;V;Ger	struggling	no
partner;V;Ind;Past	partnered	no
release;V;Inf	release	no
feature;V;Ger	featuring	no
form;V;Past;Part	formed	no
sell;V;Past;Part	sold	no
sell;V;Ger	selling	no
surprise;V;Ind;Past	surprised	no
hold;V;Ger	holding	no
reveal;V;Past;Part	revealed	no
prevent;V;Ger	preventing	no
collapse;V;Ger	collapsing	no
deny;V;Ind;Past	denied	no
travel;V;Ger	traveling	no
preach;V;Ind;Past	preached	no
pray;V;Ger	praying	no
weep;V;Ger	weeping	no
opt;V;Ind;Past	opted	no
follow;V;Inf	follow	no
visit;V;Ger	visiting	no
welcome;V;Past;Part	welcomed	no
integrate;V;Ind;Past	integrated	no
assert;V;Ind;Past	asserted	no
maintain;V;Ind;Past	maintained	no
preach;V;Inf	preach	no
retire;V;Ger	retiring	no
witness;V;Ger	witnessing	no
violate;V;Ger	violating	no
grant;V;Inf	grant	no
fail;V;Ger	failing	no
assist;V;Ger	assisting	no
plead;V;Ind;Past	pleaded	no
assert;V;Inf	assert	no
consent;V;Ind;Past	consented	no
exile;V;Ind;Past	exiled	no
forgive;V;Ind;Past	forgave	no
trust;V;Inf	trust	no
name;V;Ger	naming	no
qualify;V;Past;Part	qualified	no
retreat;V;Inf	retreat	no
practice;V;Ind;Past	practiced	no
arise;V;Ind;Past	arose	no
communicate;V;Inf	communicate	no
demand;V;Ger	demanding	no
fall;V;Ger	falling	no
rush;V;Ind;Past	rushed	no
placate;V;Inf	placate	no
claim;V;Ind;Past	claimed	no
act;V;Ger	acting	no
administer;V;Ind;Past	administered	no
shuffle;V;Ger	shuffling	no
rule;V;Past;Part	ruled	no
wonder;V;Ger	wondering	no
like;V;Inf	like	no
rise;V;Ger	rising	no
ask;V;Inf	ask	no
tell;V;Inf	tell	no
yell;V;Inf	yell	no
tell;V;Ind;Past	told	no
see;V;Past;Part	seen	no
boil;V;Inf	boil	no
figure;V;Inf	figure	no
call;V;Inf	call	no
g-;V;Inf	g-	no
start;V;Fin;3	starts	no
_;V;Inf	_	no
splish;V;Inf	splish	no
splash;V;Inf	splash	no
go;V;Ger	gon	no
finish;V;Inf	finish	no
change;V;Inf	change	no
f-;V;Inf	f-	no
fill;V;Inf	fill	no
float;V;Ger	floating	no
breathe;V;Inf	breathe	no
fill;V;Fin;3	fills	no
get;V;Inf	get	no
subtract;V;Inf	subtract	no
go;V;Ger	going	no
l-;V;Inf	l-	no
fit;V;Inf	fit	no
count;V;Inf	count	no
be;V;Fin;3	's	no
think;V;Inf	think	no
see;V;Ind;Past	saw	no
fit;V;Ger	fitting	no
stop;V;Inf	stop	no
guess;V;Ger	guessing	no
confuse;V;Past;Part	confused	no
figure;V;Ind;Past	figured	no
watch;V;Inf	watch	no
thank;V;Inf	thank	no
tell;V;Ger	telling	no
bet;V;Inf	bet	no
happen;V;Ind;Past	happened	no
pop;V;Ind;Past	popped	no
pull;V;Inf	pull	no
slow;V;Ind;Past	slowed	no
get;V;Ger	getting	no
borrow;V;Inf	borrow	no
wait;V;Inf	wait	no
trim;V;Inf	trim	no
train;V;Inf	train	no
watch;V;Ger	watching	no
graduate;V;Inf	graduate	no
want;V;Inf	wan	no
clean;V;Inf	clean	no
help;V;Fin;3	helps	no
m-;V;Inf	m-	no
shoe;V;Inf	shoe	no
stick;V;Inf	stick	no
show;V;Ger	showing	no
forget;V;Ind;Past	forgot	no
think;V;Ger	think-	no
loan;V;Past;Part	lent	no
tell;V;Fin;3	tells	no
guess;V;Inf	guess	no
figure;V;Ger	figuring	no
tear;V;Ger	tearing	no
transfer;V;Inf	transfer	no
bake;V;Inf	bake	no
wear;V;Inf	wear	no
say;V;Ger	saying	no
hope;V;Inf	hope	no
shrink;V;Ind;Past	shrunk	no
buy;V;Ind;Past	bought	no
look;V;Fin;3	looks	no
pick;V;Fin;3	picks	no
fit;V;Fin;3	fits	no
get;V;Fin;3	gets	no
lay;V;Ind;Past	laid	no
hatch;V;Ind;Past	hatched	no
read;V;Inf	read	no
read;V;Ger	reading	no
meditate;V;Inf	meditate	no
dispute;V;Past;Part	disputed	no
debate;V;Past;Part	debated	no
write;V;Fin;3	writes	no
bear;V;Inf	bore	no
hing;V;Fin;3	hinges	no
evaluate;V;Ind;Past	evalu-	no
comment;V;Ind;Past	commented	no
consent;V;Inf	consent	no
view;V;Fin;3	views	no
attain;V;Ger	attaining	no
conceptualize;V;Ger	conceptualizing	no
possess;V;Fin;3	possesses	no
condemn;V;Fin;3	condemns	no
grant;V;Fin;3	grants	no
justify;V;Fin;3	justifies	no
save;V;Fin;3	saves	no
skip;V;Inf	skip	no
exalt;V;Ind;Past	exalted	no
prefer;V;Fin;3	prefers	no
adjust;V;Fin;3	adjusts	no
prove;V;Fin;3	proves	no
demand;V;Past;Part	demanded	no
possess;V;Inf	possess	no
ride;V;Past;Part	ridden	no
obey;V;Fin;3	obeys	no
act;V;Inf	act	no
remember;V;Inf	remember	no
desert;V;Ind;Past	deserted	no
disappoint;V;Past;Part	disappointed	no
offend;V;Past;Part	offended	no
will;V;Inf	will	no
predestine;V;Past;Part	predestined	no
sound;V;Fin;3	sounds	no
hold;V;Inf	hold	no
weigh;V;Ind;Past	weighed	no
suppose;V;Inf	suppose	no
tend;V;Inf	tend	no
fix;V;Ind;Past	fixed	no
replace;V;Ger	replacing	no
bale;V;Ger	baling	no
sit;V;Inf	sit	no
feed;V;Fin;3	feeds	no
eat;V;Fin;3	eats	no
feed;V;Inf	feed	no
explain;V;Inf	explain	no
bale;V;Inf	bale	no
eat;V;Inf	eat	no
starve;V;Inf	starve	no
starve;V;Ger	starving	no
fix;V;Fin;3	fixes	no
sit;V;Ind;Past	sat	no
bother;V;Inf	bother	no
taste;V;Fin;3	tastes	no
love;V;Inf	love	no
blast;V;Past;Part	blasted	no
touch;V;Inf	touch	no
drink;V;Ger	drinking	no
help;V;Ind;Past	helped	no
love;V;Ind;Past	loved	no
train;V;Past;Part	trained	no
say;V;Fin;3	says	no
get;V;Past;Part	gotten	no
react;V;Inf	react	no
worry;V;Past;Part	worried	no
outgrow;V;Inf	outgrow	no
look;V;Ind;Past	looked	no
believe;V;Ind;Past	believed	no
lean;V;Ind;Past	leaned	no
pick;V;Ger	picking	no
dangle;V;Ind;Past	dangled	no
stuff;V;Ger	stuffing	no
nip;V;Ger	nipping	no
listen;V;Ger	listening	no
salt;V;Past;Part	salted	no
unload;V;Ger	unloading	no
paint;V;Past;Part	painted	no
punctuate;V;Ind;Past	punctuated	no
open;V;Ger	opening	no
eat;V;Ger	eating	no
tuck;V;Past;Part	tucked	no
stretch;V;Ind;Past	stretched	no
find;V;Ger	finding	no
dismiss;V;Ind;Past	dismissed	no
want;V;Ger	wanting	no
strangle;V;Inf	strangle	no
sling;V;Ind;Past	slung	no
bend;V;Ind;Past	bent	no
mumble;V;Ger	mumbling	no
dress;V;Past;Part	dressed	no
erupt;V;Ind;Past	erupted	no
imagine;V;Ind;Past	imagined	no
step;V;Ind;Past	stepped	no
guess;V;Ind;Past	guessed	no
hear;V;Inf	hear	no
laugh;V;Ger	laughing	no
soak;V;Inf	soak	no
coat;V;Ind;Past	coated	no
chime;V;Ind;Past	chimed	no
call;V;Ger	calling	no
answer;V;Inf	answer	no
wipe;V;Ind;Past	wiped	no
lift;V;Ind;Past	lifted	no
copy;V;Inf	copy	no
switch;V;Ind;Past	switched	no
unclip;V;Ind;Past	unclipped	no
serrate;V;Past;Part	serrated	no
like;V;Ger	liking	no
sit;V;Ger	sitting	no
overwhelm;V;Past;Part	overwhelmed	no
recall;V;Inf	recall	no
identify;V;Ger	identifying	no
lack;V;Ger	lacking	no
torture;V;Past;Part	tortured	no
swing;V;Ind;Past	swung	no
kick;V;Ind;Past	kicked	no
giggle;V;Ger	giggling	no
frown;V;Ind;Past	frowned	no
threaten;V;Ind;Past	threatened	no
grow;V;Inf	grow	no
lose;V;Inf	lose	no
feel;V;Ger	feeling	no
cry;V;Ger	crying	no
sum;V;Ind;Past	summed	no
contain;V;Ind;Past	contained	no
eat;V;Ind;Past	ate	no
manufacture;V;Past;Part	manufactured	no
punish;V;Inf	punish	no
fade;V;Ind;Past	faded	no
reason;V;Inf	reason	no
distinguish;V;Ger	distinguishing	no
admit;V;Ind;Past	admitted	no
frown;V;Fin;3	frowns	no
wail;V;Fin;3	wails	no
delay;V;Past;Part	delayed	no
let;V;Fin;3	lets	no
disentangle;V;Neg;Inf	disentangle	no
look;V;Ger	looking	no
hover;V;Fin;3	hovers	no
grab;V;Fin;3	grabs	no
straighten;V;Ger	straightening	no
drape;V;Ger	draping	no
herd;V;Inf	herd	no
mouth;V;Ger	mouthing	no
smile;V;Fin;3	smiles	no
wail;V;Ger	wailing	no
distract;V;Inf	distract	no
want;V;Fin;3	wants	no
perk;V;Fin;3	perks	no
unwrap;V;Inf	unwrap	no
tie;V;Inf	tie	no
kiss;V;Inf	kiss	no
last;V;Fin;3	lasts	no
smear;V;Past;Part	smeared	no
wipe;V;Inf	wipe	no
pass;V;Inf	pass	no
stop;V;Fin;3	stops	no
point;V;Ger	pointing	no
try;V;Fin;3	tries	no
fight;V;Inf	fight	no
crumple;V;Fin;3	crumples	no
hunch;V;Fin;3	hunches	no
swing;V;Fin;3	swings	no
grab;V;Inf	grab	no
tug;V;Ger	tugging	no
gulp;V;Ger	gulping	no
see;V;Fin;3	sees	no
keep;V;Ind;Past	kept	no
grab;V;Ger	grabbing	no
crouch;V;Fin;3	crouches	no
trail;V;Inf	trail	no
sniffle;V;Ger	sniffling	no
wheeze;V;Ger	wheezing	no
dig;V;Fin;3	digs	no
sit;V;Fin;3	sits	no
ask;V;Fin;3	asks	no
check;V;Fin;3	checks	no
stay;V;Inf	stay	no
sigh;V;Fin;3	sighs	no
open;V;Fin;3	opens	no
stand;V;Inf	stand	no
back;V;Inf	back	no
turn;V;Fin;3	turns	no
wave;V;Inf	wave	no
rain;V;Ind;Past	rained	no
disappear;V;Ind;Past	disappeared	no
drink;V;Past;Part	drunk	no
pause;V;Ind;Past	paused	no
wait;V;Ind;Past	waited	no
bounce;V;Ind;Past	bounced	no
gather;V;Ger	gathering	no
pluck;V;Ind;Past	plucked	no
shiver;V;Ger	shivering	no
marble;V;Ind;Past	marbled	no
dare;V;Ger	daring	no
dart;V;Inf	dart	no
leap;V;Inf	leap	no
climax;V;Ind;Past	climaxed	no
overflow;V;Ind;Past	overflowed	no
cascade;V;Ger	cascading	no
breathe;V;Inf	breath	no
wriggle;V;Ind;Past	wriggled	no
struggle;V;Ind;Past	struggled	no
writhe;V;Ger	writhing	no
swim;V;Ger	swimming	no
burst;V;Ind;Past	burst	no
stand;V;Ger	standing	no
flood;V;Ger	flooding	no
lick;V;Ger	licking	no
climb;V;Ger	climbing	no
lap;V;Ger	lapping	no
surround;V;Past;Part	surrounded	no
drum;V;Inf	drum	no
drum;V;Ger	drumming	no
slip;V;Ind;Past	slipped	no
nibble;V;Inf	nibble	no
lean;V;Ind;Past	leant	no
fray;V;Ger	fraying	no
frolick;V;Ger	frolicking	no
lap;V;Ind;Past	lapped	no
wash;V;Ger	washing	no
rock;V;Ger	rocking	no
tie;V;Past;Part	tied	no
float;V;Ind;Past	floated	no
slam;V;Ind;Past	slammed	no
shut;V;Past;Part	shut	no
retreat;V;Ind;Past	retreated	no
gaze;V;Ind;Past	gazed	no
press;V;Ind;Past	pressed	no
dissolve;V;Ger	dissolving	no
ripple;V;Ind;Past	rippled	no
splash;V;Ind;Past	splashed	no
nip;V;Ind;Past	nipped	no
flap;V;Ger	flapping	no
haul;V;Ger	hauling	no
swim;V;Ind;Past	swam	no
sing;V;Ind;Past	sang	no
sing;V;Ger	singing	no
come;V;Ger	coming	no
comb;V;Ind;Past	combed	no
wave;V;Ind;Past	waved	no
laugh;V;Ind;Past	laughed	no
tantalise;V;Ger	tantalising	no
wrap;V;Inf	wrap	no
nudge;V;Ger	nudging	no
let;V;Ger	letting	no
float;V;Inf	float	no
engulf;V;Ind;Past	engulfed	no
creak;V;Ger	creaking	no
crack;V;Ger	cracking	no
clamber;V;Ind;Past	clambered	no
slide;V;Ger	sliding	no
cling;V;Ger	clinging	no
shelter;V;Ger	sheltering	no
fleck;V;Past;Part	flecked	no
gallop;V;Ind;Past	galloped	no
spout;V;Ger	spouting	no
scramble;V;Ind;Past	scrambled	no
encrust;V;Past;Part	encrusted	no
ride;V;Ind;Past	rode	no
dip;V;Ger	dipping	no
blow;V;Ger	blowing	no
tug;V;Ind;Past	tugged	no
peel;V;Ind;Past	peeled	no
deepen;V;Ger	deeping	no
ride;V;Ger	riding	no
tar;V;Ind;Past	tarred	no
groan;V;Ger	groaning	no
dip;V;Ind;Past	dipped	no
pass;V;Ind;Past	passed	no
prise;V;Ger	prising	no
speckle;V;Past;Part	speckled	no
throw;V;Ind;Past	threw	no
hang;V;Ind;Past	hung	no
haul;V;Ind;Past	hauled	no
chant;V;Ger	chanting	no
burst;V;Ger	bursting	no
stand;V;Ind;Past	stood	no
sink;V;Past;Part	sunk	no
lie;V;Inf	lie	no
plow;V;Past;Part	plowed	no
stretch;V;Ger	stretching	no
survive;V;Ind;Past	survived	no
sip;V;Ger	sipping	no
cake;V;Past;Part	caked	no
incense;V;Past;Part	incensed	no
cry;V;Ind;Past	cried	no
vein;V;Past;Part	veined	no
ooze;V;Ind;Past	oozed	no
char;V;Past;Part	charred	no
smell;V;Ind;Past	smelled	no
ferment;V;Past;Part	fermented	no
scour;V;Ind;Past	scoured	no
hurry;V;Ind;Past	hurried	no
blacken;V;Past;Part	blackened	no
pack;V;Ind;Past	packed	no
crochet;V;Ger	crocheting	no
scrape;V;Ind;Past	scraped	no
catch;V;Inf	catch	no
tumble;V;Ger	tumbling	no
twist;V;Past;Part	twisted	no
burn;V;Past;Part	burnt	no
echo;V;Inf	echo	no
hurtle;V;Ind;Past	hurtled	no
steady;V;Inf	steady	no
cycle;V;Ger	cycling	no
abate;V;Inf	abate	no
glance;V;Ind;Past	glanced	no
be;V;Past;Part	been	no
dominate;V;Ind;Past	dominated	no
loom;V;Ind;Past	loomed	no
stare;V;Ger	staring	no
swarm;V;Ger	swarming	no
fly;V;Ger	flying	no
alter;V;Ind;Past	altered	no
attempt;V;Inf	attempt	no
throw;V;Inf	throw	no
pump;V;Ger	pumping	no
sweat;V;Ger	sweating	no
await;V;Ind;Past	awaited	no
board;V;Inf	board	no
run;V;Inf	run	no
scramble;V;Ger	scrambling	no
pull;V;Ger	pulling	no
perform;V;Ger	performing	no
hide;V;Ind;Past	hid	no
speed;V;Ger	speeding	no
watch;V;Ind;Past	watched	no
hurtle;V;Inf	hurtle	no
address;V;Past;Part	addressed	no
remain;V;Ger	remaining	no
listen;V;Inf	listen	no
advance;V;Inf	advance	no
creep;V;Past;Part	crept	no
fall;V;Past;Part	fallen	no
suffer;V;Ger	suffering	no
pump;V;Inf	pump	no
fill;V;Past;Part	filled	no
negate;V;Ger	negating	no
run;V;Ind;Past	ran	no
slant;V;Past;Part	slanted	no
menace;V;Ger	menacing	no
intimidate;V;Ger	intimidating	no
face;V;Inf	face	no
seem;V;Ger	seeming	no
pierce;V;Inf	pierce	no
tighten;V;Inf	tighten	no
swallow;V;Ger	swallowing	no
lurch;V;Inf	lurch	no
grow;V;Past;Part	grown	no
crush;V;Past;Part	crushed	no
scream;V;Ger	screaming	no
wait;V;Ger	waiting	no
begin;V;Ind;Past	begun	no
ascend;V;Ger	ascending	no
sink;V;Ind;Past	sank	no
buckle;V;Ind;Past	buckled	no
flip;V;Inf	flip	no
press;V;Inf	press	no
taxi;V;Past;Part	taxied	no
exceed;V;Past;Part	exceeded	no
hate;V;Inf	hate	no
shine;V;Fin;3	shines	no
shine;V;Ind;Past	shone	no
wander;V;Ind;Past	wandered	no
bring;V;Inf	bring	no
tip;V;Past;Part	tipped	no
curse;V;Past;Part	cursed	no
embower;V;Past;Part	embowered	no
flutter;V;Ind;Past	fluttered	no
drop;V;Ind;Past	dropped	no
swirl;V;Ger	swirling	no
carve;V;Past;Part	carven	no
crush;V;Ger	crushing	no
sleep;V;Ger	sleeping	no
madden;V;Past;Part	maddened	no
light;V;Past;Part	litten	no
whisper;V;Ind;Past	whispered	no
bid;V;Ind;Past	bade	no
cease;V;Inf	cease	no
sway;V;Ger	swaying	no
gleam;V;Ger	gleaming	no
breed;V;Ind;Past	breeded	no
vanish;V;Inf	vanish	no
long;V;Ind;Past	longed	no
ebb;V;Ind;Past	ebbed	no
sink;V;Past;Part	sunken	no
tremble;V;Ind;Past	trembled	no
wish;V;Inf	wish	no
descend;V;Inf	descend	no
question;V;Past;Part	questioned	no
sink;V;Ger	sinking	no
drip;V;Ger	dripping	no
close;V;Inf	close	no
conquer;V;Ger	conquering	no
gnaw;V;Inf	gnaw	no
glut;V;Inf	glut	no
flow;V;Past;Part	flown	no
shew;V;Ger	shewing	no
shock;V;Ger	shocking	no
paw;V;Inf	paw	no
shriek;V;Ind;Past	shrieked	no
hide;V;Past;Part	hidden	no
rise;V;Pres;Fin	rise	no
leer;V;Ger	leering	no
feast;V;Inf	feast	no
hurt;V;Inf	hurt	no
pull;V;Fin;3	pulls	no
swell;V;Ger	swelling	no
assist;V;Past;Part	assisted	no
be;V;Fin;3	’s	no
bewilder;V;Past;Part	bewildered	no
water;V;Inf	water	no
grasp;V;Fin;3	grasps	no
lose;V;Fin;3	loses	no
smile;V;Ger	smiling	no
submit;V;Fin;3	submits	no
wear;V;Past;Part	worn	no
bare;V;Fin;3	bares	no
hang;V;Fin;3	hangs	no
swab;V;Fin;3	swabs	no
numb;V;Inf	numb	no
streak;V;Past;Part	streaked	no
dislike;V;Inf	dislike	no
wince;V;Fin;3	winces	no
implant;V;Inf	implant	no
embarrass;V;Inf	embarrass	no
put;V;Fin;3	puts	no
shine;V;Ger	shining	no
dream;V;Past;Part	dreamed	no
dream;V;Inf	dream	no
wake;V;Inf	wake	no
keep;V;Fin;3	keeps	no
stop;V;Ger	stopping	no
wander;V;Ger	wandering	no
sleep;V;Inf	sleep	no
impend;V;Ger	impending	no
kill;V;Inf	kill	no
trust;V;Fin;3	trusts	no
light;V;Ind;Past	lit	no
wake;V;Ind;Past	woke	no
deal;V;Inf	deal	no
bind;V;Past;Part	bound	no
optimize;V;Past;Part	optimized	no
repair;V;Past;Part	repaired	no
punch;V;Ger	punching	no
raise;V;Inf	raise	no
ward;V;Inf	ward	no
avoid;V;Ger	avoiding	no
flag;V;Inf	flag	no
empathize;V;Past;Part	empathized	no
scare;V;Ind;Past	scared	no
incapacitate;V;Ind;Past	incapacitated	no
trip;V;Inf	trip	no
learn;V;Ger	learning	no
tear;V;Inf	tear	no
know;V;Fin;3	knows	no
unfold;V;Inf	unfold	no
mess;V;Inf	mess	no
mess;V;Past;Part	messed	no
curl;V;Past;Part	curled	no
engineer;V;Past;Part	engineered	no
deduce;V;Inf	deduce	no
laud;V;Ger	lauding	no
stick;V;Ind;Past	stuck	no
turn;V;Ger	turning	no
crunch;V;Ind;Past	crunched	no
worry;V;Inf	worry	no
promise;V;Ind;Past	promised	no
shout;V;Ind;Past	shouted	no
twitch;V;Ind;Past	twitched	no
grab;V;Ind;Past	grabbed	no
yelp;V;Ind;Past	yelped	no
duck;V;Ind;Past	ducked	no
moan;V;Ind;Past	moaned	no
pant;V;Ind;Past	panted	no
course;V;Ind;Past	coursed	no
splatter;V;Ind;Past	splattered	no
moan;V;Ger	moaning	no
crawl;V;Ger	crawling	no
wonder;V;Ind;Past	wondered	no
back;V;Ind;Past	backed	no
unclench;V;Past;Fin	unclenched	no
glisten;V;Ger	glistening	no
be;V;Inf	're	no
be;V;Inf	am	no
murder;V;Ind;Past	murdered	no
save;V;Ind;Past	saved	no
scoop;V;Ind;Past	scooped	no
shoo;V;Inf	shoo	no
dash;V;Ind;Past	dashed	no
chase;V;Ger	chasing	no
smack;V;Ger	smacking	no
swirl;V;Inf	swirl	no
poke;V;Ind;Past	poked	no
exfoliate;V;Ger	exfoliating	no
tremble;V;Ger	trembling	no
humor;V;Inf	humor	no
stomp;V;Ind;Past	stomped	no
irritate;V;Past;Part	irritated	no
batter;V;Past;Part	battered	no
blame;V;Ind;Past	blamed	no
like;V;Fin;3	likes	no
hide;V;Ger	hiding	no
wrap;V;Ind;Past	wrapped	no
cleanse;V;Ger	cleansing	no
spiral;V;Inf	spiral	no
relax;V;Inf	relax	no
stretch;V;Inf	stretch	no
rub;V;Inf	rub	no
smile;V;Ind;Past	smiled	no
realize;V;Ind;Past	realized	no
hate;V;Ind;Past	hated	no
sleep;V;Ind;Past	slept	no
prepare;V;Ger	preparing	no
trim;V;Past;Part	trimmed	no
choose;V;Past;Part	chosen	no
fold;V;Past;Part	folded	no
gaze;V;Ger	gazing	no
think;V;Fin;3	thinks	no
admire;V;Ger	admiring	no
snort;V;Ind;Past	snorted	no
sigh;V;Ind;Past	sighed	no
regret;V;Ger	regretting	no
kiss;V;Ind;Past	kissed	no
bike;V;Ind;Past	biked	no
stamp;V;Ger	stamping	no
excuse;V;Inf	excuse	no
stream;V;Ger	streaming	no
embroider;V;Past;Part	embroidered	no
fire;V;Inf	fire	no
place;V;Ind;Past	placed	no
gnaw;V;Past;Part	gnawed	no
sneeze;V;Inf	sneeze	no
lean;V;Ger	leaning	no
inspect;V;Ind;Past	inspected	no
eye;V;Ind;Past	eyed	no
silence;V;Inf	silence	no
swallow;V;Past;Part	swallowed	no
insult;V;Ger	insulting	no
wink;V;Ind;Past	winked	no
water;V;Ind;Past	watered	no
howl;V;Ind;Past	howled	no
scratch;V;Ger	scratching	no
yack;V;Fin;3	yacks	no
throw;V;Past;Part	thrown	no
lock;V;Past;Part	locked	no
whisper;V;Inf	whisper	no
poke;V;Inf	poke	no
suppose;V;Inf	s’pose	no
ditch;V;Inf	ditch	no
feel;V;Fin;3	feels	no
seat;V;Past;Part	seated	no
cling;V;Ind;Past	clung	no
sway;V;Ind;Past	swayed	no
vibrate;V;Ind;Past	vibrated	no
record;V;Fin;3	records	no
reverse;V;Ger	reversing	no
sweep;V;Ger	sweeping	no
palpitate;V;Ger	palpitating	no
travel;V;Ger	travelling	no
blink;V;Ger	blinking	no
puzzle;V;Ind;Past	puzzled	no
brood;V;Ind;Past	brooded	no
glare;V;Ind;Past	glared	no
cease;V;Past;Part	ceased	no
vanish;V;Past;Part	vanished	no
creep;V;Ger	creeping	no
